t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
3.166,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.344151,0.000000,0.160541,0.200000,0.000000,-1.111368,0.533151,0.075000,-0.039199,0.573151,-0.075000,-0.039459,0.173151,0.075000,-0.039459,0.133151,-0.075000,-0.039199,-0.000000,0.000000,-0.006617,0.079994,0.000000,-0.090848,0.079994,0.000000,-0.090848,-0.000000,0.000000,-0.006617,0.000000,0.000000,1.289950,0.000000,0.000000,4.418639,0.000000,0.000000,4.418639,0.000000,0.000000,1.289950,0.006322,0.000000,0.005056,0.012517,0.012517,0.012502,0.007989,0.007989,0.007029,0.008060,0.008060,0.007110,0.008060,0.008060,0.007110,0.007989,0.007989,0.007029,0.0060456078386557505,0.0,0.0
3.172,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.345151,0.000000,0.162934,0.200000,0.000000,-1.089478,0.533151,0.075000,-0.036812,0.573151,-0.075000,-0.036823,0.173151,0.075000,-0.036823,0.133151,-0.075000,-0.036812,-0.000000,0.000000,-0.005939,0.000000,0.000000,-0.005679,0.000000,0.000000,-0.005679,-0.000000,0.000000,-0.005939,0.000000,0.000000,1.160418,0.000000,0.000000,1.160418,0.000000,0.000000,1.160418,0.000000,0.000000,1.160418,0.006326,0.000000,0.005054,0.012367,0.012367,0.012353,0.007992,0.007992,0.007029,0.007992,0.007992,0.007029,0.007992,0.007992,0.007029,0.007992,0.007992,0.007029,0.0054204800306609235,0.0,0.0
3.177,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.346151,0.000000,0.165128,0.200000,0.000000,-1.070419,0.533151,0.075000,-0.034623,0.573151,-0.075000,-0.034623,0.173151,0.075000,-0.034623,0.133151,-0.075000,-0.034623,-0.000000,0.000000,-0.005824,-0.000000,0.000000,-0.005812,-0.000000,0.000000,-0.005812,-0.000000,0.000000,-0.005824,0.000000,0.000000,1.138528,0.000000,0.000000,1.138528,0.000000,0.000000,1.138528,0.000000,0.000000,1.138528,0.006330,0.000000,0.005053,0.012234,0.012234,0.012220,0.007995,0.007995,0.007028,0.007995,0.007995,0.007028,0.007995,0.007995,0.007028,0.007995,0.007995,0.007028,0.004737694723723013,0.0,0.0
3.183,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.347151,0.000000,0.167144,0.200000,0.000000,-1.053802,0.533151,0.075000,-0.032611,0.573151,-0.075000,-0.032611,0.173151,0.075000,-0.032611,0.133151,-0.075000,-0.032611,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,0.000000,0.000000,1.119469,0.000000,0.000000,1.119469,0.000000,0.000000,1.119469,0.000000,0.000000,1.119469,0.006334,0.000000,0.005052,0.012114,0.012114,0.012101,0.007998,0.007998,0.007027,0.007998,0.007998,0.007027,0.007998,0.007998,0.007027,0.007998,0.007998,0.007027,0.003997163300946349,0.0,0.0
3.190,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.348151,0.000000,0.169002,0.200000,0.000000,-1.039297,0.533151,0.075000,-0.030756,0.573151,-0.075000,-0.030756,0.173151,0.075000,-0.030756,0.133151,-0.075000,-0.030756,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,0.000000,0.000000,1.102852,0.000000,0.000000,1.102852,0.000000,0.000000,1.102852,0.000000,0.000000,1.102852,0.006338,0.000000,0.005051,0.012008,0.012008,0.011994,0.008001,0.008001,0.007026,0.008001,0.008001,0.007026,0.008001,0.008001,0.007026,0.008001,0.008001,0.007026,0.0032009092822874313,0.0,0.0
3.196,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.349151,0.000000,0.170717,0.200000,0.000000,-1.026624,0.533151,0.075000,-0.029044,0.573151,-0.075000,-0.029044,0.173151,0.075000,-0.029044,0.133151,-0.075000,-0.029044,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,0.000000,0.000000,1.088347,0.000000,0.000000,1.088347,0.000000,0.000000,1.088347,0.000000,0.000000,1.088347,0.006342,0.000000,0.005051,0.011912,0.011912,0.011899,0.008005,0.008005,0.007026,0.008005,0.008005,0.007026,0.008005,0.008005,0.007026,0.008005,0.008005,0.007026,0.0023530339085661434,0.0,0.0
3.201,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.350151,0.000000,0.172305,0.200000,0.000000,-1.015548,0.533151,0.075000,-0.027459,0.573151,-0.075000,-0.027459,0.173151,0.075000,-0.027459,0.133151,-0.075000,-0.027459,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,0.000000,0.000000,1.075674,0.000000,0.000000,1.075674,0.000000,0.000000,1.075674,0.000000,0.000000,1.075674,0.006347,0.000000,0.005050,0.011826,0.011826,0.011813,0.008008,0.008008,0.007025,0.008008,0.008008,0.007025,0.008008,0.008008,0.007025,0.008008,0.008008,0.007025,0.0014595983962899378,0.0,0.0
3.209,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203537,0.094455,0.098757,0.195819,-0.092125,0.163333,-0.206038,0.092146,0.163332,-0.196363,-0.094464,0.098765,0.351151,0.000000,0.173775,0.200000,0.000000,-1.005866,0.533151,0.075000,-0.025991,0.573151,-0.075000,-0.025991,0.173151,0.075000,-0.025991,0.133151,-0.075000,-0.025991,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,-0.000000,0.000000,-0.005437,0.000000,0.000000,1.064598,0.000000,0.000000,1.064598,0.000000,0.000000,1.064598,0.000000,0.000000,1.064598,0.006351,0.000000,0.005049,0.011749,0.011749,0.011736,0.008012,0.008012,0.007025,0.008012,0.008012,0.007025,0.008012,0.008012,0.007025,0.008012,0.008012,0.007025,0.0005284260488909037,0.0,0.0
3.214,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194649,0.094490,0.098570,0.216171,-0.093154,0.141400,-0.184667,0.093160,0.141341,-0.205249,-0.094499,0.098578,0.352151,0.000000,0.175139,0.200000,0.000000,-0.997404,0.533151,0.075000,-0.024629,0.573151,-0.075000,-0.024629,0.173151,0.075000,-0.024629,0.133151,-0.075000,-0.024629,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,-0.000000,0.000000,-0.005386,0.000000,0.000000,1.054916,0.000000,0.000000,1.054916,0.000000,0.000000,1.054916,0.000000,0.000000,1.054916,0.006356,0.000000,0.005049,0.011679,0.011679,0.011667,0.008015,0.008015,0.007025,0.008015,0.008015,0.007025,0.008015,0.008015,0.007025,0.008015,0.008015,0.007025,-0.00043116888314023716,0.0,0.0
3.219,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194649,0.094490,0.098570,0.216171,-0.093154,0.141400,-0.184667,0.093160,0.141341,-0.205249,-0.094499,0.098578,0.353151,0.000000,0.176406,0.200000,0.000000,-0.990011,0.533151,0.075000,-0.023364,0.573151,-0.075000,-0.023364,0.173151,0.075000,-0.023364,0.133151,-0.075000,-0.023364,-0.000000,0.000000,-0.005342,-0.000000,0.000000,-0.005342,-0.000000,0.000000,-0.005342,-0.000000,0.000000,-0.005342,0.000000,0.000000,1.046454,0.000000,0.000000,1.046454,0.000000,0.000000,1.046454,0.000000,0.000000,1.046454,0.006360,0.000000,0.005048,0.011617,0.011617,0.011605,0.008019,0.008019,0.007024,0.008019,0.008019,0.007024,0.008019,0.008019,0.007024,0.008019,0.008019,0.007024,-0.0014087152380530543,0.0,0.0
3.224,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194649,0.094490,0.098570,0.216171,-0.093154,0.141400,-0.184667,0.093160,0.141341,-0.205249,-0.094499,0.098578,0.354151,0.000000,0.177583,0.200000,0.000000,-0.983558,0.533151,0.075000,-0.022188,0.573151,-0.075000,-0.022188,0.173151,0.075000,-0.022188,0.133151,-0.075000,-0.022188,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,-0.000000,0.000000,-0.005303,0.000000,0.000000,1.039061,0.000000,0.000000,1.039061,0.000000,0.000000,1.039061,0.000000,0.000000,1.039061,0.006365,0.000000,0.005048,0.011561,0.011561,0.011549,0.008023,0.008023,0.007024,0.008023,0.008023,0.007024,0.008023,0.008023,0.007024,0.008023,0.008023,0.007024,-0.002392968494218467,0.0,0.0
3.231,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194649,0.094490,0.098570,0.216171,-0.093154,0.141400,-0.184667,0.093160,0.141341,-0.205249,-0.094499,0.098578,0.355151,0.000000,0.178678,0.200000,0.000000,-0.977931,0.533151,0.075000,-0.021094,0.573151,-0.075000,-0.021094,0.173151,0.075000,-0.021094,0.133151,-0.075000,-0.021094,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,-0.000000,0.000000,-0.005269,0.000000,0.000000,1.032608,0.000000,0.000000,1.032608,0.000000,0.000000,1.032608,0.000000,0.000000,1.032608,0.006369,0.000000,0.005047,0.011510,0.011510,0.011498,0.008026,0.008026,0.007023,0.008026,0.008026,0.007023,0.008026,0.008026,0.007023,0.008026,0.008026,0.007023,-0.0033723280403365197,0.0,0.0
3.237,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194649,0.094490,0.098570,0.216171,-0.093154,0.141400,-0.184667,0.093160,0.141341,-0.205249,-0.094499,0.098578,0.356151,0.000000,0.179697,0.200000,0.000000,-0.973032,0.533151,0.075000,-0.020077,0.573151,-0.075000,-0.020077,0.173151,0.075000,-0.020077,0.133151,-0.075000,-0.020077,-0.000000,0.000000,-0.005240,-0.000000,0.000000,-0.005240,-0.000000,0.000000,-0.005240,-0.000000,0.000000,-0.005240,0.000000,0.000000,1.026981,0.000000,0.000000,1.026981,0.000000,0.000000,1.026981,0.000000,0.000000,1.026981,0.006374,0.000000,0.005047,0.011464,0.011464,0.011453,0.008030,0.008030,0.007023,0.008030,0.008030,0.007023,0.008030,0.008030,0.007023,0.008030,0.008030,0.007023,-0.004335270698427762,0.0,0.0
3.246,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194649,0.094490,0.098570,0.216171,-0.093154,0.141400,-0.184667,0.093160,0.141341,-0.205249,-0.094499,0.098578,0.357151,0.000000,0.180645,0.200000,0.000000,-0.968774,0.533151,0.075000,-0.019130,0.573151,-0.075000,-0.019130,0.173151,0.075000,-0.019130,0.133151,-0.075000,-0.019130,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,-0.000000,0.000000,-0.005214,0.000000,0.000000,1.022082,0.000000,0.000000,1.022082,0.000000,0.000000,1.022082,0.000000,0.000000,1.022082,0.006378,0.000000,0.005046,0.011423,0.011423,0.011412,0.008034,0.008034,0.007023,0.008034,0.008034,0.007023,0.008034,0.008034,0.007023,0.008034,0.008034,0.007023,-0.00527078220792053,0.0,0.0
3.249,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.194649,0.094490,0.098570,0.216171,-0.093154,0.141400,-0.184667,0.093160,0.141341,-0.205249,-0.094499,0.098578,0.358151,0.000000,0.181528,0.200000,0.000000,-0.965082,0.533151,0.075000,-0.018248,0.573151,-0.075000,-0.018248,0.173151,0.075000,-0.018248,0.133151,-0.075000,-0.018248,-0.000000,0.000000,-0.005192,-0.000000,0.000000,-0.005192,-0.000000,0.000000,-0.005192,-0.000000,0.000000,-0.005192,0.000000,0.000000,1.017824,0.000000,0.000000,1.017824,0.000000,0.000000,1.017824,0.000000,0.000000,1.017824,0.006383,0.000000,0.005046,0.011386,0.011386,0.011375,0.008037,0.008037,0.007023,0.008037,0.008037,0.007023,0.008037,0.008037,0.007023,0.008037,0.008037,0.007023,-0.006168768445674017,0.0,0.0
3.256,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.359151,0.000000,0.182349,0.200000,0.000000,-0.961888,0.533151,0.075000,-0.017428,0.573151,-0.075000,-0.017428,0.173151,0.075000,-0.017428,0.133151,-0.075000,-0.017428,-0.000000,0.000000,-0.005172,-0.000000,0.000000,-0.005172,-0.000000,0.000000,-0.005172,-0.000000,0.000000,-0.005172,0.000000,0.000000,1.014132,0.000000,0.000000,1.014132,0.000000,0.000000,1.014132,0.000000,0.000000,1.014132,0.006388,0.000000,0.005046,0.011353,0.011353,0.011342,0.008041,0.008041,0.007022,0.008041,0.008041,0.007022,0.008041,0.008041,0.007022,0.008041,0.008041,0.007022,-0.007020429112853166,0.0,0.0
3.261,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.360151,0.000000,0.183113,0.200000,0.000000,-0.959136,0.533151,0.075000,-0.016664,0.573151,-0.075000,-0.016664,0.173151,0.075000,-0.016664,0.133151,-0.075000,-0.016664,-0.000000,0.000000,-0.005156,-0.000000,0.000000,-0.005156,-0.000000,0.000000,-0.005156,-0.000000,0.000000,-0.005156,0.000000,0.000000,1.010938,0.000000,0.000000,1.010938,0.000000,0.000000,1.010938,0.000000,0.000000,1.010938,0.006393,0.000000,0.005045,0.011323,0.011323,0.011312,0.008045,0.008045,0.007022,0.008045,0.008045,0.007022,0.008045,0.008045,0.007022,0.008045,0.008045,0.007022,-0.007818578411514551,0.0,0.0
3.267,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.361151,0.000000,0.183823,0.200000,0.000000,-0.956772,0.533151,0.075000,-0.015954,0.573151,-0.075000,-0.015954,0.173151,0.075000,-0.015954,0.133151,-0.075000,-0.015954,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,-0.000000,0.000000,-0.005141,0.000000,0.000000,1.008186,0.000000,0.000000,1.008186,0.000000,0.000000,1.008186,0.000000,0.000000,1.008186,0.006397,0.000000,0.005045,0.011296,0.011296,0.011285,0.008049,0.008049,0.007022,0.008049,0.008049,0.007022,0.008049,0.008049,0.007022,0.008049,0.008049,0.007022,-0.008557899760237131,0.0,0.0
3.273,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.362151,0.000000,0.184484,0.200000,0.000000,-0.954751,0.533151,0.075000,-0.015294,0.573151,-0.075000,-0.015294,0.173151,0.075000,-0.015294,0.133151,-0.075000,-0.015294,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,0.000000,0.000000,1.005822,0.000000,0.000000,1.005822,0.000000,0.000000,1.005822,0.000000,0.000000,1.005822,0.006402,0.000000,0.005045,0.011271,0.011271,0.011261,0.008052,0.008052,0.007022,0.008052,0.008052,0.007022,0.008052,0.008052,0.007022,0.008052,0.008052,0.007022,-0.009235124716526766,0.0,0.0
3.278,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.363151,0.000000,0.185097,0.200000,0.000000,-0.953032,0.533151,0.075000,-0.014681,0.573151,-0.075000,-0.014681,0.173151,0.075000,-0.014681,0.133151,-0.075000,-0.014681,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,0.000000,0.000000,1.003801,0.000000,0.000000,1.003801,0.000000,0.000000,1.003801,0.000000,0.000000,1.003801,0.006407,0.000000,0.005044,0.011249,0.011249,0.011239,0.008056,0.008056,0.007021,0.008056,0.008056,0.007021,0.008056,0.008056,0.007021,0.008056,0.008056,0.007021,-0.00984912980923107,0.0,0.0
3.285,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.364151,0.000000,0.183033,0.200000,0.000000,-0.976166,0.533151,0.075000,-0.011990,0.573151,-0.075000,-0.016740,0.173151,0.075000,-0.016740,0.133151,-0.075000,-0.011990,0.004000,0.000000,-0.005109,-0.000000,0.000000,-0.005109,-0.000000,0.000000,-0.005109,0.004000,0.000000,-0.005109,-0.800000,0.000000,1.002082,0.000000,0.000000,1.002082,0.000000,0.000000,1.002082,-0.800000,0.000000,1.002082,0.006415,0.000000,0.005048,0.011373,0.011373,0.011363,7.070717,7.070717,7.070716,0.008063,0.008063,0.007024,0.008063,0.008063,0.007024,7.070717,7.070717,7.070716,-0.0074009736795699055,0.0,0.0
3.289,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.365151,0.000000,0.180973,0.200000,0.000000,-0.998152,0.533151,0.075000,-0.009311,0.573151,-0.075000,-0.018795,0.173151,0.075000,-0.018795,0.133151,-0.075000,-0.009311,0.008000,0.000000,0.005663,-0.000000,0.000000,-0.005230,-0.000000,0.000000,-0.005230,0.008000,0.000000,0.005663,-0.800000,0.000000,-2.103474,0.000000,0.000000,1.025216,0.000000,0.000000,1.025216,-0.800000,0.000000,-2.103474,0.006423,0.000000,0.005051,0.011490,0.011490,0.011479,9.999497,9.999497,9.999496,0.008069,0.008069,0.007026,0.008069,0.008069,0.007026,9.999497,9.999497,9.999496,-0.002934243073286019,0.0,0.0
3.295,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.366151,0.000000,0.178921,0.200000,0.000000,-1.019027,0.533151,0.075000,-0.006650,0.573151,-0.075000,-0.020842,0.173151,0.075000,-0.020842,0.133151,-0.075000,-0.006650,0.012000,0.000000,0.016072,-0.000000,0.000000,-0.005345,-0.000000,0.000000,-0.005345,0.012000,0.000000,0.016072,-0.800000,0.000000,-2.004449,0.000000,0.000000,1.047202,0.000000,0.000000,1.047202,-0.800000,0.000000,-2.004449,0.006431,0.000000,0.005055,0.011599,0.011599,0.011589,12.246825,12.246825,12.246824,0.008075,0.008075,0.007029,0.008075,0.008075,0.007029,12.246825,12.246825,12.246824,0.00042241183355039985,0.0,0.0
3.300,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.367151,0.000000,0.176881,0.200000,0.000000,-1.038827,0.533151,0.075000,-0.004012,0.573151,-0.075000,-0.022878,0.173151,0.075000,-0.022878,0.133151,-0.075000,-0.004012,0.016000,0.000000,0.025752,-0.000000,0.000000,-0.005455,-0.000000,0.000000,-0.005455,0.016000,0.000000,0.025752,-0.800000,0.000000,-1.831393,0.000000,0.000000,1.068077,0.000000,0.000000,1.068077,-0.800000,0.000000,-1.831393,0.006439,0.000000,0.005059,0.011702,0.011702,0.011691,14.141404,14.141404,14.141404,0.008082,0.008082,0.007032,0.008082,0.008082,0.007032,14.141404,14.141404,14.141404,0.0026228002710128456,0.0,0.0
3.307,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.186363,0.094518,0.098528,0.221964,-0.093738,0.110534,-0.178366,0.093731,0.110510,-0.213541,-0.094526,0.098535,0.368151,0.000000,0.174857,0.200000,0.000000,-1.057592,0.533151,0.075000,-0.001402,0.573151,-0.075000,-0.024897,0.173151,0.075000,-0.024897,0.133151,-0.075000,-0.001402,0.020000,0.000000,0.034354,-0.000000,0.000000,-0.005558,-0.000000,0.000000,-0.005558,0.020000,0.000000,0.034354,-0.800000,0.000000,-1.588018,0.000000,0.000000,1.087877,0.000000,0.000000,1.087877,-0.800000,0.000000,-1.588018,0.006448,0.000000,0.005062,0.011798,0.011798,0.011787,15.810556,15.810556,15.810556,0.008089,0.008089,0.007034,0.008089,0.008089,0.007034,15.810556,15.810556,15.810556,0.0037487939587523486,0.0,0.0
3.313,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.178297,0.094542,0.098512,0.217379,-0.094165,0.101327,-0.182601,0.094156,0.101334,-0.221613,-0.094551,0.098518,0.369151,0.000000,0.172852,0.200000,0.000000,-1.075360,0.533151,0.075000,0.001176,0.573151,-0.075000,-0.026898,0.173151,0.075000,-0.026898,0.133151,-0.075000,0.001176,0.024000,0.000000,0.041558,-0.000000,0.000000,-0.005657,-0.000000,0.000000,-0.005657,0.024000,0.000000,0.041558,-0.800000,0.000000,-1.279788,0.000000,0.000000,1.106642,0.000000,0.000000,1.106642,-0.800000,0.000000,-1.279788,0.006456,0.000000,0.005066,0.011888,0.011888,0.011877,17.319578,17.319578,17.319578,0.008095,0.008095,0.007037,0.008095,0.008095,0.007037,17.319578,17.319578,17.319578,0.003974436202288982,0.0,0.0
3.318,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.178297,0.094542,0.098512,0.217379,-0.094165,0.101327,-0.182601,0.094156,0.101334,-0.221613,-0.094551,0.098518,0.370151,0.000000,0.170869,0.200000,0.000000,-1.092170,0.533151,0.075000,0.003718,0.573151,-0.075000,-0.028877,0.173151,0.075000,-0.028877,0.133151,-0.075000,0.003718,0.028000,0.000000,0.047078,-0.000000,0.000000,-0.005750,-0.000000,0.000000,-0.005750,0.028000,0.000000,0.047078,-0.800000,0.000000,-0.913794,0.000000,0.000000,1.124410,0.000000,0.000000,1.124410,-0.800000,0.000000,-0.913794,0.006465,0.000000,0.005070,0.011973,0.011973,0.011961,18.707260,18.707260,18.707259,0.008102,0.008102,0.007040,0.008102,0.008102,0.007040,18.707260,18.707260,18.707259,0.0035165119626647118,0.0,0.0
3.323,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.178297,0.094542,0.098512,0.217379,-0.094165,0.101327,-0.182601,0.094156,0.101334,-0.221613,-0.094551,0.098518,0.371151,0.000000,0.168910,0.200000,0.000000,-1.108063,0.533151,0.075000,0.006220,0.573151,-0.075000,-0.030832,0.173151,0.075000,-0.030832,0.133151,-0.075000,0.006220,0.032000,0.000000,0.050668,-0.000000,0.000000,-0.005838,-0.000000,0.000000,-0.005838,0.032000,0.000000,0.050668,-0.800000,0.000000,-0.498570,0.000000,0.000000,1.141220,0.000000,0.000000,1.141220,-0.800000,0.000000,-0.498570,0.006473,0.000000,0.005074,0.012052,0.012052,0.012040,19.998874,19.998874,19.998874,0.008109,0.008109,0.007043,0.008109,0.008109,0.007043,19.998874,19.998874,19.998874,0.0025886616551737893,0.0,0.0
3.331,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.178297,0.094542,0.098512,0.217379,-0.094165,0.101327,-0.182601,0.094156,0.101334,-0.221613,-0.094551,0.098518,0.372151,0.000000,0.166979,0.200000,0.000000,-1.123078,0.533151,0.075000,0.008680,0.573151,-0.075000,-0.032760,0.173151,0.075000,-0.032760,0.133151,-0.075000,0.008680,0.036000,0.000000,0.052133,-0.000000,0.000000,-0.005921,-0.000000,0.000000,-0.005921,0.036000,0.000000,0.052133,-0.800000,0.000000,-0.043887,0.000000,0.000000,1.157113,0.000000,0.000000,1.157113,-0.800000,0.000000,-0.043887,0.006482,0.000000,0.005078,0.012126,0.012126,0.012114,21.211976,21.211976,21.211976,0.008116,0.008116,0.007046,0.008116,0.008116,0.007046,21.211976,21.211976,21.211976,0.0013710813012964632,0.0,0.0
3.336,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.178297,0.094542,0.098512,0.217379,-0.094165,0.101327,-0.182601,0.094156,0.101334,-0.221613,-0.094551,0.098518,0.373151,0.000000,0.165076,0.200000,0.000000,-1.137254,0.533151,0.075000,0.011095,0.573151,-0.075000,-0.034659,0.173151,0.075000,-0.034659,0.133151,-0.075000,0.011095,0.039999,0.000000,0.051329,-0.000000,0.000000,-0.006000,-0.000000,0.000000,-0.006000,0.039999,0.000000,0.051329,-0.800000,0.000000,0.439491,0.000000,0.000000,1.172128,0.000000,0.000000,1.172128,-0.800000,0.000000,0.439491,0.006490,0.000000,0.005082,0.012196,0.012196,0.012183,22.359348,22.359348,22.359348,0.008123,0.008123,0.007049,0.008123,0.008123,0.007049,22.359348,22.359348,22.359348,-4.163336342344337e-17,0.0,0.0
