t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
0.335,0,0.002287,-0.001755,0.190191,-0.000019,0.000008,-0.000602,0.201593,0.109050,0.009826,0.202189,-0.110850,0.009439,-0.198406,0.107969,0.010696,-0.197810,-0.111952,0.010311,0.000003,0.000004,0.120588,0.000047,0.000066,-0.902935,0.199355,0.090855,-0.059495,0.199840,-0.089144,-0.059808,-0.200642,0.089776,-0.058597,-0.200158,-0.090223,-0.058910,0.000001,0.000001,-0.009693,0.000001,0.000001,-0.009693,0.000001,0.000001,-0.009693,0.000001,0.000001,-0.009693,-0.000052,-0.000073,0.997562,-0.000052,-0.000073,0.997562,-0.000052,-0.000073,0.997562,-0.000052,-0.000073,0.997562,0.002482,0.000000,0.002474,0.015388,0.015388,0.015381,0.005528,0.005528,0.005524,0.005528,0.005528,0.005524,0.005528,0.005528,0.005524,0.005528,0.005528,0.005524,0.0,0.0,0.0
0.346,0,0.002286,-0.001755,0.190161,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009796,0.202188,-0.110850,0.009409,-0.198407,0.107969,0.010664,-0.197811,-0.111952,0.010280,0.000003,0.000004,0.119837,0.000047,0.000067,-0.906014,0.199355,0.090855,-0.060244,0.199840,-0.089144,-0.060558,-0.200642,0.089777,-0.059347,-0.200158,-0.090223,-0.059660,0.000001,0.000001,-0.009729,0.000001,0.000001,-0.009729,0.000001,0.000001,-0.009729,0.000001,0.000001,-0.009729,-0.000052,-0.000074,1.001037,-0.000052,-0.000074,1.001037,-0.000052,-0.000074,1.001037,-0.000052,-0.000074,1.001037,0.002531,0.000000,0.002522,0.015393,0.015393,0.015386,0.005550,0.005550,0.005546,0.005550,0.005550,0.005546,0.005550,0.005550,0.005546,0.005550,0.005550,0.005546,0.0,0.0,0.0
0.357,0,0.002286,-0.001755,0.190161,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009796,0.202188,-0.110850,0.009409,-0.198407,0.107969,0.010664,-0.197811,-0.111952,0.010280,0.000003,0.000004,0.119156,0.000048,0.000067,-0.908746,0.199355,0.090855,-0.060925,0.199840,-0.089144,-0.061238,-0.200642,0.089777,-0.060028,-0.200158,-0.090222,-0.060341,0.000001,0.000001,-0.009760,0.000001,0.000001,-0.009760,0.000001,0.000001,-0.009760,0.000001,0.000001,-0.009760,-0.000053,-0.000074,1.004116,-0.000053,-0.000074,1.004116,-0.000053,-0.000074,1.004116,-0.000053,-0.000074,1.004116,0.002579,0.000000,0.002570,0.015398,0.015398,0.015390,0.005572,0.005572,0.005568,0.005572,0.005572,0.005568,0.005572,0.005572,0.005568,0.005572,0.005572,0.005568,0.0,0.0,0.0
0.368,0,0.002286,-0.001755,0.190161,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009796,0.202188,-0.110850,0.009409,-0.198407,0.107969,0.010664,-0.197811,-0.111952,0.010280,0.000003,0.000004,0.118537,0.000048,0.000067,-0.911175,0.199355,0.090855,-0.061543,0.199840,-0.089144,-0.061856,-0.200642,0.089777,-0.060646,-0.200158,-0.090222,-0.060959,0.000001,0.000001,-0.009788,0.000001,0.000001,-0.009788,0.000001,0.000001,-0.009788,0.000001,0.000001,-0.009788,-0.000053,-0.000074,1.006848,-0.000053,-0.000074,1.006848,-0.000053,-0.000074,1.006848,-0.000053,-0.000074,1.006848,0.002627,0.000000,0.002617,0.015401,0.015401,0.015393,0.005594,0.005594,0.005589,0.005594,0.005594,0.005589,0.005594,0.005594,0.005589,0.005594,0.005594,0.005589,0.0,0.0,0.0
0.379,0,0.002286,-0.001755,0.190161,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009796,0.202188,-0.110850,0.009409,-0.198407,0.107969,0.010664,-0.197811,-0.111952,0.010280,0.000003,0.000004,0.117976,0.000048,0.000068,-0.913336,0.199355,0.090855,-0.062103,0.199840,-0.089144,-0.062416,-0.200642,0.089777,-0.061206,-0.200158,-0.090222,-0.061519,0.000001,0.000001,-0.009813,0.000001,0.000001,-0.009813,0.000001,0.000001,-0.009813,0.000001,0.000001,-0.009813,-0.000053,-0.000075,1.009276,-0.000053,-0.000075,1.009276,-0.000053,-0.000075,1.009276,-0.000053,-0.000075,1.009276,0.002673,0.000000,0.002663,0.015404,0.015404,0.015396,0.005616,0.005616,0.005611,0.005616,0.005616,0.005611,0.005616,0.005616,0.005611,0.005616,0.005616,0.005611,0.0,0.0,0.0
0.390,0,0.002286,-0.001755,0.190161,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009796,0.202188,-0.110850,0.009409,-0.198407,0.107969,0.010664,-0.197811,-0.111952,0.010280,0.000003,0.000004,0.117468,0.000049,0.000068,-0.915262,0.199355,0.090855,-0.062612,0.199840,-0.089144,-0.062925,-0.200642,0.089777,-0.061714,-0.200158,-0.090222,-0.062027,0.000001,0.000001,-0.009835,0.000001,0.000001,-0.009835,0.000001,0.000001,-0.009835,0.000001,0.000001,-0.009835,-0.000054,-0.000075,1.011437,-0.000054,-0.000075,1.011437,-0.000054,-0.000075,1.011437,-0.000054,-0.000075,1.011437,0.002719,0.000000,0.002708,0.015407,0.015407,0.015398,0.005638,0.005638,0.005632,0.005638,0.005638,0.005632,0.005638,0.005638,0.005632,0.005638,0.005638,0.005632,0.0,0.0,0.0
0.401,0,0.002285,-0.001755,0.190131,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009766,0.202188,-0.110850,0.009379,-0.198407,0.107968,0.010633,-0.197812,-0.111952,0.010249,0.000003,0.000004,0.117006,0.000049,0.000068,-0.916980,0.199355,0.090855,-0.063073,0.199840,-0.089144,-0.063386,-0.200642,0.089777,-0.062175,-0.200158,-0.090222,-0.062488,0.000001,0.000001,-0.009855,0.000001,0.000001,-0.009855,0.000001,0.000001,-0.009855,0.000001,0.000001,-0.009855,-0.000054,-0.000075,1.013363,-0.000054,-0.000075,1.013363,-0.000054,-0.000075,1.013363,-0.000054,-0.000075,1.013363,0.002765,0.000000,0.002752,0.015409,0.015409,0.015400,0.005660,0.005660,0.005654,0.005660,0.005660,0.005654,0.005660,0.005660,0.005654,0.005660,0.005660,0.005654,0.0,0.0,0.0
0.411,0,0.002285,-0.001755,0.190131,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009766,0.202188,-0.110850,0.009379,-0.198407,0.107968,0.010633,-0.197812,-0.111952,0.010249,0.000003,0.000004,0.116588,0.000049,0.000068,-0.918515,0.199355,0.090855,-0.063491,0.199840,-0.089144,-0.063804,-0.200642,0.089777,-0.062593,-0.200158,-0.090222,-0.062906,0.000001,0.000001,-0.009873,0.000001,0.000001,-0.009873,0.000001,0.000001,-0.009873,0.000001,0.000001,-0.009873,-0.000054,-0.000076,1.015082,-0.000054,-0.000076,1.015082,-0.000054,-0.000076,1.015082,-0.000054,-0.000076,1.015082,0.002809,0.000000,0.002796,0.015410,0.015410,0.015402,0.005682,0.005682,0.005675,0.005682,0.005682,0.005675,0.005682,0.005682,0.005675,0.005682,0.005682,0.005675,0.0,0.0,0.0
0.422,0,0.002285,-0.001755,0.190131,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009766,0.202188,-0.110850,0.009379,-0.198407,0.107968,0.010633,-0.197812,-0.111952,0.010249,0.000003,0.000004,0.116209,0.000049,0.000069,-0.919887,0.199355,0.090855,-0.063870,0.199840,-0.089144,-0.064183,-0.200642,0.089777,-0.062972,-0.200158,-0.090222,-0.063285,0.000001,0.000001,-0.009888,0.000001,0.000001,-0.009888,0.000001,0.000001,-0.009888,0.000001,0.000001,-0.009888,-0.000055,-0.000076,1.016617,-0.000055,-0.000076,1.016617,-0.000055,-0.000076,1.016617,-0.000055,-0.000076,1.016617,0.002853,0.000000,0.002838,0.015412,0.015412,0.015403,0.005704,0.005704,0.005696,0.005704,0.005704,0.005696,0.005704,0.005704,0.005696,0.005704,0.005704,0.005696,0.0,0.0,0.0
0.433,0,0.002285,-0.001755,0.190131,-0.000019,0.000007,-0.000602,0.201593,0.109050,0.009766,0.202188,-0.110850,0.009379,-0.198407,0.107968,0.010633,-0.197812,-0.111952,0.010249,0.000004,0.000004,0.115865,0.000050,0.000069,-0.921116,0.199355,0.090855,-0.064213,0.199840,-0.089144,-0.064526,-0.200642,0.089777,-0.063316,-0.200158,-0.090222,-0.063629,0.000001,0.000001,-0.009903,0.000001,0.000001,-0.009903,0.000001,0.000001,-0.009903,0.000001,0.000001,-0.009903,-0.000055,-0.000076,1.017989,-0.000055,-0.000076,1.017989,-0.000055,-0.000076,1.017989,-0.000055,-0.000076,1.017989,0.002896,0.000000,0.002881,0.015413,0.015413,0.015404,0.005725,0.005725,0.005718,0.005725,0.005725,0.005718,0.005725,0.005725,0.005718,0.005725,0.005725,0.005718,0.0,0.0,0.0
0.444,0,0.002284,-0.001754,0.190101,-0.000019,0.000006,-0.000604,0.201592,0.109051,0.009736,0.202187,-0.110850,0.009349,-0.198408,0.107968,0.010602,-0.197812,-0.111952,0.010218,0.000004,0.000005,0.115553,0.000050,0.000069,-0.922216,0.199355,0.090855,-0.064525,0.199840,-0.089144,-0.064838,-0.200642,0.089777,-0.063628,-0.200158,-0.090222,-0.063941,0.000001,0.000001,-0.009915,0.000001,0.000001,-0.009915,0.000001,0.000001,-0.009915,0.000001,0.000001,-0.009915,-0.000055,-0.000076,1.019218,-0.000055,-0.000076,1.019218,-0.000055,-0.000076,1.019218,-0.000055,-0.000076,1.019218,0.002939,0.000000,0.002922,0.015414,0.015414,0.015405,0.005747,0.005747,0.005739,0.005747,0.005747,0.005739,0.005747,0.005747,0.005739,0.005747,0.005747,0.005739,0.0,0.0,0.0
0.454,0,0.002284,-0.001754,0.190101,-0.000019,0.000006,-0.000604,0.201592,0.109051,0.009736,0.202187,-0.110850,0.009349,-0.198408,0.107968,0.010602,-0.197812,-0.111952,0.010218,0.000004,0.000005,0.115270,0.000050,0.000069,-0.923203,0.199355,0.090855,-0.064808,0.199840,-0.089144,-0.065121,-0.200642,0.089777,-0.063910,-0.200158,-0.090222,-0.064223,0.000001,0.000001,-0.009926,0.000001,0.000001,-0.009926,0.000001,0.000001,-0.009926,0.000001,0.000001,-0.009926,-0.000055,-0.000076,1.020318,-0.000055,-0.000076,1.020318,-0.000055,-0.000076,1.020318,-0.000055,-0.000076,1.020318,0.002981,0.000000,0.002963,0.015414,0.015414,0.015405,0.005769,0.005769,0.005760,0.005769,0.005769,0.005760,0.005769,0.005769,0.005760,0.005769,0.005769,0.005760,0.0,0.0,0.0
0.465,0,0.002284,-0.001754,0.190101,-0.000019,0.000006,-0.000604,0.201592,0.109051,0.009736,0.202187,-0.110850,0.009349,-0.198408,0.107968,0.010602,-0.197812,-0.111952,0.010218,0.000004,0.000005,0.115013,0.000050,0.000069,-0.924089,0.199355,0.090855,-0.065064,0.199840,-0.089144,-0.065377,-0.200642,0.089777,-0.064167,-0.200158,-0.090222,-0.064480,0.000001,0.000001,-0.009936,0.000001,0.000001,-0.009936,0.000001,0.000001,-0.009936,0.000001,0.000001,-0.009936,-0.000055,-0.000076,1.021305,-0.000055,-0.000076,1.021305,-0.000055,-0.000076,1.021305,-0.000055,-0.000076,1.021305,0.003022,0.000000,0.003003,0.015415,0.015415,0.015406,0.005790,0.005790,0.005780,0.005790,0.005790,0.005780,0.005790,0.005790,0.005780,0.005790,0.005790,0.005780,0.0,0.0,0.0
0.476,0,0.002284,-0.001754,0.190101,-0.000019,0.000006,-0.000604,0.201592,0.109051,0.009736,0.202187,-0.110850,0.009349,-0.198408,0.107968,0.010602,-0.197812,-0.111952,0.010218,0.000004,0.000005,0.114780,0.000050,0.000069,-0.924884,0.199355,0.090855,-0.065297,0.199840,-0.089144,-0.065610,-0.200642,0.089777,-0.064399,-0.200158,-0.090222,-0.064712,0.000001,0.000001,-0.009946,0.000001,0.000001,-0.009946,0.000001,0.000001,-0.009946,0.000001,0.000001,-0.009946,-0.000056,-0.000077,1.022191,-0.000056,-0.000077,1.022191,-0.000056,-0.000077,1.022191,-0.000056,-0.000077,1.022191,0.003063,0.000000,0.003043,0.015415,0.015415,0.015406,0.005812,0.005812,0.005801,0.005812,0.005812,0.005801,0.005812,0.005812,0.005801,0.005812,0.005812,0.005801,0.0,0.0,0.0
0.487,0,0.002284,-0.001754,0.190101,-0.000019,0.000006,-0.000604,0.201592,0.109051,0.009736,0.202187,-0.110850,0.009349,-0.198408,0.107968,0.010602,-0.197812,-0.111952,0.010218,0.000004,0.000005,0.114569,0.000050,0.000069,-0.925599,0.199355,0.090855,-0.065508,0.199840,-0.089144,-0.065821,-0.200642,0.089777,-0.064610,-0.200158,-0.090222,-0.064924,0.000001,0.000001,-0.009954,0.000001,0.000001,-0.009954,0.000001,0.000001,-0.009954,0.000001,0.000001,-0.009954,-0.000056,-0.000077,1.022986,-0.000056,-0.000077,1.022986,-0.000056,-0.000077,1.022986,-0.000056,-0.000077,1.022986,0.003104,0.000000,0.003082,0.015416,0.015416,0.015406,0.005833,0.005833,0.005822,0.005833,0.005833,0.005822,0.005833,0.005833,0.005822,0.005833,0.005833,0.005822,0.0,0.0,0.0
0.498,0,0.002283,-0.001754,0.190071,-0.000019,0.000006,-0.000605,0.201591,0.109051,0.009706,0.202186,-0.110850,0.009319,-0.198409,0.107968,0.010571,-0.197813,-0.111953,0.010187,0.000004,0.000005,0.114377,0.000051,0.000069,-0.926241,0.199355,0.090855,-0.065700,0.199840,-0.089144,-0.066013,-0.200642,0.089777,-0.064802,-0.200158,-0.090222,-0.065115,0.000001,0.000001,-0.009961,0.000001,0.000001,-0.009961,0.000001,0.000001,-0.009961,0.000001,0.000001,-0.009961,-0.000056,-0.000077,1.023701,-0.000056,-0.000077,1.023701,-0.000056,-0.000077,1.023701,-0.000056,-0.000077,1.023701,0.003143,0.000000,0.003121,0.015416,0.015416,0.015407,0.005854,0.005854,0.005842,0.005854,0.005854,0.005842,0.005854,0.005854,0.005842,0.005854,0.005854,0.005842,0.0,0.0,0.0
0.508,0,0.002283,-0.001754,0.190071,-0.000019,0.000006,-0.000605,0.201591,0.109051,0.009706,0.202186,-0.110850,0.009319,-0.198409,0.107968,0.010571,-0.197813,-0.111953,0.010187,0.000004,0.000005,0.114203,0.000051,0.000070,-0.926819,0.199355,0.090855,-0.065874,0.199840,-0.089144,-0.066187,-0.200642,0.089777,-0.064977,-0.200158,-0.090222,-0.065290,0.000001,0.000001,-0.009968,0.000001,0.000001,-0.009968,0.000001,0.000001,-0.009968,0.000001,0.000001,-0.009968,-0.000056,-0.000077,1.024343,-0.000056,-0.000077,1.024343,-0.000056,-0.000077,1.024343,-0.000056,-0.000077,1.024343,0.003183,0.000000,0.003159,0.015416,0.015416,0.015407,0.005876,0.005876,0.005863,0.005876,0.005876,0.005863,0.005876,0.005876,0.005863,0.005876,0.005876,0.005863,0.0,0.0,0.0
0.519,0,0.002283,-0.001754,0.190071,-0.000019,0.000006,-0.000605,0.201591,0.109051,0.009706,0.202186,-0.110850,0.009319,-0.198409,0.107968,0.010571,-0.197813,-0.111953,0.010187,0.000004,0.000005,0.114044,0.000051,0.000070,-0.927340,0.199355,0.090855,-0.066032,0.199840,-0.089144,-0.066345,-0.200642,0.089777,-0.065135,-0.200158,-0.090222,-0.065448,0.000001,0.000001,-0.009974,0.000001,0.000001,-0.009974,0.000001,0.000001,-0.009974,0.000001,0.000001,-0.009974,-0.000056,-0.000077,1.024921,-0.000056,-0.000077,1.024921,-0.000056,-0.000077,1.024921,-0.000056,-0.000077,1.024921,0.003222,0.000000,0.003196,0.015417,0.015417,0.015407,0.005897,0.005897,0.005883,0.005897,0.005897,0.005883,0.005897,0.005897,0.005883,0.005897,0.005897,0.005883,0.0,0.0,0.0
0.530,0,0.002283,-0.001754,0.190071,-0.000019,0.000006,-0.000605,0.201591,0.109051,0.009706,0.202186,-0.110850,0.009319,-0.198409,0.107968,0.010571,-0.197813,-0.111953,0.010187,0.000004,0.000005,0.113900,0.000051,0.000070,-0.927808,0.199355,0.090855,-0.066177,0.199840,-0.089144,-0.066490,-0.200642,0.089777,-0.065279,-0.200158,-0.090222,-0.065592,0.000001,0.000001,-0.009979,0.000001,0.000001,-0.009979,0.000001,0.000001,-0.009979,0.000001,0.000001,-0.009979,-0.000056,-0.000077,1.025441,-0.000056,-0.000077,1.025441,-0.000056,-0.000077,1.025441,-0.000056,-0.000077,1.025441,0.003260,0.000000,0.003234,0.015417,0.015417,0.015407,0.005918,0.005918,0.005903,0.005918,0.005918,0.005903,0.005918,0.005918,0.005903,0.005918,0.005918,0.005903,0.0,0.0,0.0
0.541,0,0.002283,-0.001754,0.190071,-0.000019,0.000006,-0.000605,0.201591,0.109051,0.009706,0.202186,-0.110850,0.009319,-0.198409,0.107968,0.010571,-0.197813,-0.111953,0.010187,0.000004,0.000005,0.113768,0.000051,0.000070,-0.928231,0.199355,0.090855,-0.066308,0.199840,-0.089144,-0.066621,-0.200642,0.089777,-0.065411,-0.200158,-0.090222,-0.065724,0.000001,0.000001,-0.009984,0.000001,0.000001,-0.009984,0.000001,0.000001,-0.009984,0.000001,0.000001,-0.009984,-0.000056,-0.000077,1.025910,-0.000056,-0.000077,1.025910,-0.000056,-0.000077,1.025910,-0.000056,-0.000077,1.025910,0.003298,0.000000,0.003270,0.015417,0.015417,0.015407,0.005939,0.005939,0.005923,0.005939,0.005939,0.005923,0.005939,0.005939,0.005923,0.005939,0.005939,0.005923,0.0,0.0,0.0
0.552,0,0.002224,-0.001644,0.190098,-0.001195,0.002193,0.000554,0.201585,0.109066,0.009734,0.202182,-0.110835,0.009465,-0.198415,0.107979,0.010479,-0.197817,-0.111941,0.010213,0.000003,0.000005,0.113648,0.000077,0.000023,-0.928611,0.199408,0.090764,-0.066416,0.199894,-0.089236,-0.066635,-0.200590,0.089682,-0.065637,-0.200104,-0.090318,-0.065856,0.000054,-0.000094,-0.009976,0.000056,-0.000094,-0.009880,0.000054,-0.000098,-0.010097,0.000056,-0.000098,-0.010000,-0.000086,-0.000025,1.026332,-0.000086,-0.000025,1.026332,-0.000086,-0.000025,1.026332,-0.000086,-0.000025,1.026332,0.003336,0.000000,0.003306,0.015417,0.015417,0.015407,0.005960,0.005960,0.005943,0.005960,0.005960,0.005943,0.005960,0.005960,0.005943,0.005960,0.005960,0.005943,0.0,0.0,0.0
0.563,0,0.002224,-0.001644,0.190098,-0.001195,0.002193,0.000554,0.201585,0.109066,0.009734,0.202182,-0.110835,0.009465,-0.198415,0.107979,0.010479,-0.197817,-0.111941,0.010213,0.000003,0.000005,0.113539,0.000102,-0.000020,-0.928955,0.199409,0.090762,-0.066526,0.199895,-0.089238,-0.066742,-0.200589,0.089680,-0.065749,-0.200103,-0.090320,-0.065965,0.000002,-0.000002,-0.009992,0.000002,-0.000002,-0.009989,0.000002,-0.000002,-0.009994,0.000002,-0.000002,-0.009992,-0.000113,0.000022,1.026713,-0.000113,0.000022,1.026713,-0.000113,0.000022,1.026713,-0.000113,0.000022,1.026713,0.003373,0.000000,0.003342,0.015417,0.015417,0.015407,0.005981,0.005981,0.005963,0.005981,0.005981,0.005963,0.005981,0.005981,0.005963,0.005981,0.005981,0.005963,0.0,0.0,0.0
0.574,0,0.002224,-0.001644,0.190098,-0.001195,0.002193,0.000554,0.201585,0.109066,0.009734,0.202182,-0.110835,0.009465,-0.198415,0.107979,0.010479,-0.197817,-0.111941,0.010213,0.000003,0.000005,0.113439,0.000124,-0.000059,-0.929264,0.199409,0.090762,-0.066626,0.199895,-0.089238,-0.066842,-0.200589,0.089680,-0.065849,-0.200103,-0.090320,-0.066066,0.000001,-0.000000,-0.009995,0.000001,-0.000000,-0.009995,0.000001,-0.000000,-0.009995,0.000001,-0.000000,-0.009995,-0.000137,0.000065,1.027056,-0.000137,0.000065,1.027056,-0.000137,0.000065,1.027056,-0.000137,0.000065,1.027056,0.003410,0.000000,0.003377,0.015417,0.015417,0.015408,0.006002,0.006002,0.005983,0.006002,0.006002,0.005983,0.006002,0.006002,0.005983,0.006002,0.006002,0.005983,0.0,0.0,0.0
0.585,0,0.002224,-0.001644,0.190098,-0.001195,0.002193,0.000554,0.201585,0.109066,0.009734,0.202182,-0.110835,0.009465,-0.198415,0.107979,0.010479,-0.197817,-0.111941,0.010213,0.000003,0.000006,0.113347,0.000144,-0.000094,-0.929544,0.199409,0.090762,-0.066717,0.199895,-0.089237,-0.066934,-0.200589,0.089680,-0.065940,-0.200103,-0.090319,-0.066157,0.000001,-0.000001,-0.009999,0.000001,-0.000001,-0.009999,0.000001,-0.000001,-0.009999,0.000001,-0.000001,-0.009999,-0.000159,0.000104,1.027366,-0.000159,0.000104,1.027366,-0.000159,0.000104,1.027366,-0.000159,0.000104,1.027366,0.003446,0.000000,0.003412,0.015417,0.015417,0.015408,0.006022,0.006022,0.006003,0.006022,0.006022,0.006003,0.006022,0.006022,0.006003,0.006022,0.006022,0.006003,0.0,0.0,0.0
0.596,0,0.002050,-0.001552,0.190232,-0.003465,0.001841,0.002668,0.201554,0.109082,0.009979,0.202162,-0.110819,0.009814,-0.198446,0.107976,0.010396,-0.197837,-0.111945,0.010235,0.000002,0.000007,0.113263,0.000313,-0.000314,-0.929874,0.199548,0.090689,-0.066683,0.200044,-0.089310,-0.066815,-0.200450,0.089588,-0.066227,-0.199955,-0.090412,-0.066360,0.000146,-0.000078,-0.009881,0.000156,-0.000078,-0.009795,0.000146,-0.000098,-0.010210,0.000155,-0.000098,-0.010124,-0.000348,0.000348,1.027731,-0.000348,0.000348,1.027731,-0.000348,0.000348,1.027731,-0.000348,0.000348,1.027731,0.003482,0.000000,0.003446,0.015417,0.015417,0.015408,0.006043,0.006043,0.006022,0.006043,0.006043,0.006022,0.006043,0.006043,0.006022,0.006043,0.006043,0.006022,0.0,0.0,0.0
0.607,0,0.002050,-0.001552,0.190232,-0.003465,0.001841,0.002668,0.201554,0.109082,0.009979,0.202162,-0.110819,0.009814,-0.198446,0.107976,0.010396,-0.197837,-0.111945,0.010235,0.000001,0.000008,0.113186,0.000468,-0.000515,-0.930172,0.199551,0.090689,-0.066757,0.200047,-0.089311,-0.066887,-0.200448,0.089587,-0.066309,-0.199952,-0.090413,-0.066440,0.000008,-0.000006,-0.010002,0.000008,-0.000006,-0.010000,0.000008,-0.000007,-0.010010,0.000008,-0.000007,-0.010008,-0.000517,0.000569,1.028061,-0.000517,0.000569,1.028061,-0.000517,0.000569,1.028061,-0.000517,0.000569,1.028061,0.003518,0.000000,0.003480,0.015417,0.015417,0.015408,0.006064,0.006064,0.006042,0.006064,0.006064,0.006042,0.006064,0.006064,0.006042,0.006064,0.006064,0.006042,0.0,0.0,0.0
0.618,0,0.002050,-0.001552,0.190232,-0.003465,0.001841,0.002668,0.201554,0.109082,0.009979,0.202162,-0.110819,0.009814,-0.198446,0.107976,0.010396,-0.197837,-0.111945,0.010235,0.000001,0.000009,0.113115,0.000607,-0.000696,-0.930441,0.199550,0.090689,-0.066828,0.200046,-0.089310,-0.066958,-0.200448,0.089587,-0.066380,-0.199952,-0.090412,-0.066511,0.000006,-0.000007,-0.010008,0.000006,-0.000007,-0.010008,0.000006,-0.000007,-0.010008,0.000006,-0.000007,-0.010008,-0.000671,0.000769,1.028359,-0.000671,0.000769,1.028359,-0.000671,0.000769,1.028359,-0.000671,0.000769,1.028359,0.003553,0.000000,0.003513,0.015417,0.015417,0.015408,0.006084,0.006084,0.006061,0.006084,0.006084,0.006061,0.006084,0.006084,0.006061,0.006084,0.006084,0.006061,0.0,0.0,0.0
0.629,0,0.002050,-0.001552,0.190232,-0.003465,0.001841,0.002668,0.201554,0.109082,0.009979,0.202162,-0.110819,0.009814,-0.198446,0.107976,0.010396,-0.197837,-0.111945,0.010235,0.000000,0.000009,0.113050,0.000734,-0.000860,-0.930684,0.199550,0.090690,-0.066893,0.200045,-0.089309,-0.067024,-0.200449,0.089588,-0.066445,-0.199953,-0.090411,-0.066576,0.000007,-0.000008,-0.010011,0.000007,-0.000008,-0.010011,0.000007,-0.000008,-0.010011,0.000007,-0.000008,-0.010011,-0.000811,0.000950,1.028628,-0.000811,0.000950,1.028628,-0.000811,0.000950,1.028628,-0.000811,0.000950,1.028628,0.003588,0.000000,0.003546,0.015417,0.015417,0.015408,0.006105,0.006105,0.006080,0.006105,0.006105,0.006080,0.006105,0.006105,0.006080,0.006105,0.006105,0.006080,0.0,0.0,0.0
0.640,0,0.002050,-0.001552,0.190232,-0.003465,0.001841,0.002668,0.201554,0.109082,0.009979,0.202162,-0.110819,0.009814,-0.198446,0.107976,0.010396,-0.197837,-0.111945,0.010235,-0.000000,0.000010,0.112989,0.000848,-0.001008,-0.930904,0.199549,0.090691,-0.066954,0.200045,-0.089308,-0.067084,-0.200449,0.089589,-0.066506,-0.199954,-0.090410,-0.066637,0.000009,-0.000010,-0.010014,0.000009,-0.000010,-0.010014,0.000009,-0.000010,-0.010014,0.000009,-0.000010,-0.010014,-0.000937,0.001114,1.028871,-0.000937,0.001114,1.028871,-0.000937,0.001114,1.028871,-0.000937,0.001114,1.028871,0.003623,0.000000,0.003579,0.015417,0.015417,0.015408,0.006125,0.006125,0.006099,0.006125,0.006125,0.006099,0.006125,0.006125,0.006099,0.006125,0.006125,0.006099,0.0,0.0,0.0
