t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
18.542,3,4.392795775533923,-2.9583987595584453,0.21086711485364878,0.07294066041982836,-0.012365741732721805,0.04934186206572548,3.685571,-3.228841,-6.054663,-0.074769,0.055043,-9.966023,3.857396,-3.426027,-5.152302,3.718624,-3.447912,-6.231349,3.654624,-3.014639,-6.235337,3.520569,-3.135424,-5.219506,0.040933,0.112362,-1.023616,-0.000832,0.037905,-0.169706,0.022062,0.050078,-0.080120,-0.035780,0.003044,-0.960302,-0.183803,-0.469121,10.891330,0.379912,-0.013991,10.066261,-0.227417,-0.101700,10.050210,0.185966,0.227433,10.919888,0.022527,0.000000,0.005046,0.005767,0.005767,0.005052,33.163835,33.163835,33.163827,0.022978,0.022978,0.006790,0.022978,0.022978,0.006790,33.163835,33.163835,33.163827,-0.00044837135146560264,-0.002149149114453866,0.0
18.554,3,4.393736778485774,-2.95852210185391,0.21136585830248567,0.07502956143776934,-0.008354963267534968,0.03311797027660064,3.685560,-3.228471,-6.057795,-0.067354,0.064974,-9.981474,3.858038,-3.426236,-5.066141,3.721235,-3.482111,-6.186173,3.632990,-3.063184,-6.275924,3.521209,-3.135635,-5.133344,0.036894,0.096856,-1.115532,0.002304,-0.041005,-0.062408,-0.026962,-0.058321,-0.165932,-0.051813,-0.053351,-1.066112,0.335255,0.199346,11.263929,0.368224,-0.005744,10.043754,-0.230075,-0.128620,10.104904,0.096123,0.455589,11.206229,0.022538,0.000000,0.005046,0.005769,0.005769,0.005054,34.638353,34.638353,34.638346,0.022988,0.022988,0.006790,0.022988,0.022988,0.006790,34.638353,34.638353,34.638346,-0.0004693799431237794,-0.001969722884945832,0.0
18.567,3,4.394702375007087,-2.9585784110130255,0.21172376610415924,0.07670018161952176,-0.0029910142899912655,0.021151083176190487,3.685466,-3.228723,-6.060936,-0.064098,0.064387,-9.998287,3.858549,-3.427052,-4.980714,3.704639,-3.456305,-6.229522,3.654276,-3.021954,-6.248953,3.521720,-3.136452,-5.047916,0.029230,0.107432,-1.236183,-0.020714,0.032238,-0.169452,0.025015,0.050856,-0.084568,-0.041139,-0.002705,-1.163101,0.288182,-0.129012,11.641220,0.370667,-0.035543,10.084280,-0.239740,-0.099017,10.097464,0.089102,0.164959,11.641400,0.022548,0.000000,0.005047,0.005771,0.005771,0.005055,36.052581,36.052581,36.052575,0.022999,0.022999,0.006791,0.022999,0.022999,0.006791,36.052581,36.052581,36.052575,-0.0004822973913958077,-0.001825122139787234,0.0
18.579,3,4.395691457640775,-2.9585774907019258,0.21194736980131057,0.07861063220459967,0.0013695551758178064,0.010428232118985796,3.685450,-3.228785,-6.064136,-0.061195,0.071425,-10.013709,3.859101,-3.427719,-4.896060,3.679464,-3.449684,-6.242292,3.667316,-3.010979,-6.243685,3.522271,-3.137121,-4.963260,0.022889,0.102815,-1.352431,-0.031128,0.008889,-0.132664,0.015002,0.014144,-0.110891,-0.045044,0.010359,-1.260360,-0.647009,-0.767319,11.958660,0.368741,-0.069084,10.088275,-0.243944,-0.079462,10.124442,0.599287,0.377482,11.890439,0.022559,0.000000,0.005047,0.005773,0.005773,0.005057,37.413354,37.413354,37.413347,0.023010,0.023010,0.006791,0.023010,0.023010,0.006791,37.413354,37.413354,37.413347,-0.00048540766620934483,-0.000562352254339829,0.0
18.592,3,4.396708876329397,-2.958528023525138,0.21203495629012495,0.08140467997382883,0.005130323512860417,0.001467404384112761,3.685612,-3.228877,-6.067388,-0.061172,0.072314,-10.029114,3.859793,-3.428444,-4.812176,3.646079,-3.433676,-6.258250,3.652182,-2.995699,-6.226534,3.522963,-3.137847,-4.879374,-0.021558,0.114319,-1.491702,-0.041236,0.020305,-0.136635,-0.019205,0.019426,-0.096669,-0.071926,0.020900,-1.326760,1.639264,0.239403,11.865228,0.363078,-0.074422,10.059973,-0.238258,-0.076010,10.183226,1.001851,0.268735,11.998752,0.022570,0.000000,0.005048,0.005776,0.005776,0.005058,38.726303,38.726303,38.726297,0.023020,0.023020,0.006792,0.023020,0.023020,0.006792,38.726303,38.726303,38.726297,-0.00047754301986565467,-0.005227828091745063,0.0
18.604,0,4.397732024362283,-2.958433319292119,0.21209210964914776,0.08173692861970085,0.006866286789756092,-0.003335569148959945,3.687089,-3.230028,-6.032231,-0.057570,0.071194,-9.977792,3.864714,-3.332436,-6.247065,3.661196,-3.442422,-6.218359,3.677104,-3.003522,-6.202610,3.474036,-3.120875,-6.215941,0.002842,0.097883,-1.570855,0.015743,-0.008297,-0.115587,0.027578,-0.007183,-0.134860,-0.051005,0.018848,-1.472532,0.339678,0.130576,12.205327,0.365896,-0.084732,10.112802,-0.246380,-0.065119,10.151938,0.047483,-0.418350,12.206748,0.022572,0.000000,0.005044,0.005758,0.005758,0.005046,0.023119,0.023119,0.007102,0.023023,0.023023,0.006788,0.023023,0.023023,0.006788,0.023119,0.023119,0.007102,-0.0005122414220429458,-0.006158938187945502,0.0
18.617,0,4.398791783652106,-2.9583324152976926,0.2120812051672544,0.08480873810671902,0.008551204965475628,-0.008055788395401622,3.687937,-3.230947,-6.004073,-0.058213,0.074739,-9.928492,3.852118,-3.285535,-6.227762,3.670895,-3.425584,-6.207834,3.629844,-2.993078,-6.149140,3.443444,-3.139080,-6.136849,-0.016832,0.058265,-0.130636,0.009981,0.022320,-0.141937,-0.058773,0.014600,-0.090099,-0.038428,-0.019863,-0.058890,0.161870,0.212377,10.088045,0.358382,-0.030708,10.015431,-0.237850,-0.125546,10.126391,-0.033383,-0.376865,10.051048,0.022574,0.000000,0.005039,0.005741,0.005741,0.005035,0.023028,0.023028,0.006795,0.023025,0.023025,0.006785,0.023025,0.023025,0.006785,0.023028,0.023028,0.006795,-0.0005579998537707798,-0.006823081854319624,0.0
18.629,1,4.399871679429665,-2.9581770797749285,0.21196772877788686,0.08753684091573213,0.012747275199260517,-0.011978857654619562,3.687727,-3.230905,-6.007828,-0.058846,0.073303,-9.934206,3.873321,-3.300024,-6.208783,3.671267,-3.426278,-6.112916,3.630217,-2.993773,-6.054222,3.466119,-3.127790,-6.163773,0.025137,-0.016643,-0.092755,0.021947,-0.002756,-0.117384,0.032778,0.000637,-0.130899,0.026914,0.014469,-0.148155,0.187351,0.203677,10.047749,-0.336559,-0.153964,10.034475,0.330820,-0.074414,10.013542,-0.060091,-0.364927,10.001256,0.022585,0.000000,0.005040,0.005744,0.005744,0.005037,0.023036,0.023036,0.006786,9.999521,9.999521,9.999497,9.999521,9.999521,9.999497,0.023036,0.023036,0.006786,-0.0005749366321179672,-0.0068594439601205315,0.0
18.642,1,4.400926094397305,-2.958088026352594,0.2119081447865403,0.07568735127251229,0.0038537106542630237,0.016448045359146936,3.687701,-3.230611,-6.011496,-0.049047,0.048647,-9.916076,3.876743,-3.302799,-6.208541,3.671775,-3.426590,-6.018876,3.630725,-2.994085,-5.960183,3.455706,-3.164049,-6.171100,0.003509,-0.002968,-0.115412,0.046332,-0.021064,-0.173960,-0.006096,-0.024558,-0.230864,-0.013192,-0.043385,-0.124548,0.143888,0.242426,9.994356,-0.514745,-0.208512,7.972482,0.125546,-0.054091,7.912885,-0.034508,-0.352760,10.019412,0.022596,0.000000,0.005040,0.005746,0.005746,0.005038,0.023046,0.023046,0.006786,14.141430,14.141430,14.141412,14.141430,14.141430,14.141412,0.023046,0.023046,0.006786,-0.0006031459595064459,-0.0069844390802053374,0.0
18.654,1,4.400866906190454,-2.9579217413706047,0.21281632817268273,-0.035044265910258755,0.020583680126012503,0.07952224983434089,3.687665,-3.230068,-6.014980,-0.029554,-0.075300,-9.903490,3.857777,-3.340102,-6.210917,3.672125,-3.425928,-5.925706,3.631074,-2.993422,-5.867013,3.461615,-3.142361,-6.173666,-0.023326,-0.045847,-0.118607,0.009190,-0.030473,-0.240580,0.025072,-0.025036,-0.318520,0.006701,0.025361,-0.118836,0.175898,0.343425,9.963140,-0.607028,-0.084287,8.075209,0.031125,-0.056558,7.995590,-0.108264,-0.206122,10.025986,0.022607,0.000000,0.005041,0.005749,0.005749,0.005040,0.023057,0.023057,0.006786,17.319617,17.319617,17.319603,17.319617,17.319617,17.319603,0.023057,0.023057,0.006786,-0.0006615112530191855,-0.007216493790565326,0.0
18.667,1,4.400263637492288,-2.9576597211680675,0.21298960364150385,-0.05298748105903408,0.02258145156834212,-0.01999670734203902,3.687379,-3.230727,-6.018480,0.034989,-0.047391,-9.979245,3.867727,-3.278275,-6.227105,3.671821,-3.425972,-5.833145,3.630770,-2.993466,-5.774452,3.461078,-3.112194,-6.157765,0.012389,0.074686,-0.135643,0.041433,0.020978,-0.381074,0.006806,0.006195,-0.328702,-0.000269,0.036469,-0.096909,0.087850,0.322070,10.128662,-0.510539,0.432506,8.336136,0.184824,0.587588,8.313443,-0.149088,-0.240299,10.009076,0.022618,0.000000,0.005041,0.005751,0.005751,0.005042,0.023067,0.023067,0.006787,19.998938,19.998938,19.998926,19.998938,19.998938,19.998926,0.023067,0.023067,0.006787,-0.0007464755335745352,-0.007859396010645486,0.0
18.679,1,4.399565168718274,-2.9573926802447374,0.21175620021886404,-0.059848577163185035,0.023113712102396648,-0.13356664870314927,3.686845,-3.230655,-6.022402,0.105156,-0.005277,-10.063178,3.909821,-3.308425,-6.178047,3.670629,-3.425649,-5.741128,3.629578,-2.993144,-5.682435,3.495644,-3.159423,-6.220851,0.052306,-0.036798,-0.057341,0.091595,-0.020237,-0.393730,0.018039,-0.031250,-0.485591,0.043219,-0.057415,-0.192710,-0.000928,0.293411,10.159356,-0.262836,-0.189321,8.569247,0.507904,0.098852,8.669773,-0.201297,-0.295245,10.153380,0.022629,0.000000,0.005042,0.005754,0.005754,0.005043,0.023078,0.023078,0.006787,22.359451,22.359451,22.359440,22.359451,22.359451,22.359440,0.023078,0.023078,0.006787,-0.0008513609475730571,-0.008224377700761634,0.0
18.692,1,4.398615022651101,-2.9569426600245543,0.20957109974332339,-0.10152541652477062,0.06248700898286248,-0.14874537992413614,3.687049,-3.230633,-6.026743,0.117109,-0.049763,-10.103267,3.890531,-3.322373,-6.200605,3.669760,-3.425364,-5.649819,3.628709,-2.992858,-5.591126,3.491996,-3.126853,-6.210495,-0.022188,-0.017197,-0.144034,0.056232,-0.014689,-0.506101,0.027262,-0.015737,-0.544038,-0.003307,0.038955,-0.104304,0.027163,0.319339,10.215468,-0.444847,0.052041,8.952808,0.336749,0.216219,8.989603,-0.254595,-0.233581,10.175587,0.022639,0.000000,0.005043,0.005756,0.005756,0.005045,0.023088,0.023088,0.006788,24.493498,24.493498,24.493488,24.493498,24.493498,24.493488,0.023088,0.023088,0.006788,-0.000968482256254781,-0.008458932955077915,0.0
18.704,1,4.397297929309816,-2.955630332377079,0.20960626646143643,-0.08677632053081319,0.10272276540383043,0.050106817508555355,3.688102,-3.230120,-6.031121,-0.036808,-0.162001,-10.048791,3.859163,-3.341659,-6.224766,3.670380,-3.423869,-5.559496,3.629329,-2.991364,-5.500804,3.459850,-3.149317,-6.189102,-0.038653,-0.025181,-0.145836,0.051753,-0.027942,-0.570812,-0.006198,-0.033619,-0.651036,-0.039592,-0.029017,-0.090847,0.168789,0.436566,10.097212,-0.415421,0.041312,9.357932,0.098693,0.040991,9.278646,-0.085518,-0.124110,10.184791,0.022650,0.000000,0.005043,0.005758,0.005758,0.005047,0.023099,0.023099,0.006788,26.455936,26.455936,26.455926,26.455936,26.455936,26.455926,0.023099,0.023099,0.006788,-0.0010910410615012772,-0.008536828077689226,0.0
18.717,1,4.396663978547761,-2.954471330085732,0.2104700497176843,-0.034723652398402506,0.0900935979913284,0.06897736456371446,3.688426,-3.230937,-6.035148,-0.069004,-0.121103,-10.034424,3.839607,-3.265092,-6.264495,3.671185,-3.423305,-5.470049,3.630133,-2.990800,-5.411357,3.436180,-3.129647,-6.142328,-0.024637,0.091701,-0.164635,0.063341,0.020872,-0.735132,-0.035890,-0.017720,-0.657135,-0.029603,0.023019,-0.060218,0.176479,0.405691,10.169157,-0.388174,0.082558,9.777165,0.099697,0.155072,9.663764,-0.027646,-0.174678,10.078579,0.022661,0.000000,0.005044,0.005761,0.005761,0.005048,0.023109,0.023109,0.006789,28.282506,28.282506,28.282497,28.282506,28.282506,28.282497,0.023109,0.023109,0.006789,-0.0012139412029266924,-0.008559318364362557,0.0
18.729,1,4.3965598199160025,-2.953392439199008,0.2112333120559485,0.004465403044073677,0.08559245698337609,0.05564758945511012,3.688369,-3.231112,-6.039009,-0.098986,-0.089003,-10.051512,3.860696,-3.285225,-6.253052,3.671920,-3.422484,-5.381323,3.630866,-2.989979,-5.322630,3.447867,-3.140290,-6.175072,0.024509,-0.025363,-0.103084,0.083695,-0.000718,-0.794825,-0.034116,-0.027861,-0.794365,0.013160,-0.013907,-0.156422,0.208142,0.376034,10.156505,-0.260080,-0.048778,10.178723,0.545587,0.326151,10.107049,0.000828,-0.209597,10.129002,0.022672,0.000000,0.005044,0.005763,0.005763,0.005050,0.023120,0.023120,0.006789,29.998034,29.998034,29.998026,29.998034,29.998034,29.998026,0.023120,0.023120,0.006789,-0.0013333774921038613,-0.008554949435424678,0.0
18.742,1,4.396834256491811,-2.9523405136219476,0.21183885072817024,0.029248071993925318,0.0847992581611235,0.042548831470958094,3.687972,-3.230943,-6.042919,-0.101211,-0.066745,-10.066641,3.874820,-3.376631,-6.193643,3.672482,-3.421604,-5.293374,3.631429,-2.989099,-5.234683,3.507063,-3.141915,-6.242939,0.016318,-0.111483,-0.045320,0.046654,-0.044693,-0.819948,0.038871,-0.045933,-0.961880,0.070725,-0.003107,-0.198955,0.285746,0.310725,10.129502,0.233722,0.431572,10.546407,0.481746,0.209582,10.607345,-0.076543,-0.190778,10.192284,0.022683,0.000000,0.005045,0.005765,0.005765,0.005051,0.023131,0.023131,0.006789,31.620595,31.620595,31.620587,31.620595,31.620595,31.620587,0.023131,0.023131,0.006789,-0.0014455909732497413,-0.008576817083273257,0.0
18.754,1,4.397316882549367,-2.9512670287270275,0.21226896391486244,0.04053126833437893,0.08730694267173979,0.03146729996343182,3.687969,-3.230847,-6.046869,-0.098844,-0.060587,-10.080146,3.882678,-3.380159,-6.192100,3.673403,-3.420928,-5.206207,3.632348,-2.988423,-5.147518,3.483281,-3.194004,-6.242388,0.008280,-0.005146,-0.115294,0.088422,-0.042621,-0.898167,-0.018420,-0.074715,-1.079352,-0.029914,-0.063764,-0.116492,0.229928,0.325786,10.089689,-0.319046,0.149635,11.039827,0.049577,0.054144,11.065736,-0.021826,-0.216682,10.260121,0.022693,0.000000,0.005046,0.005767,0.005767,0.005052,0.023141,0.023141,0.006790,33.163835,33.163835,33.163827,33.163835,33.163835,33.163827,0.023141,0.023141,0.006790,-0.0015453583111639593,-0.008259518915016008,0.0
18.767,1,4.3978616420512875,-2.950094103480577,0.2126016527266178,0.044483131128294204,0.09615210150868055,0.02266936603154021,3.688164,-3.231083,-6.050831,-0.104814,-0.057477,-10.099091,3.871185,-3.332010,-6.238845,3.674516,-3.420603,-5.119782,3.633459,-2.988100,-5.061094,3.445399,-3.217789,-6.205937,-0.015342,0.057692,-0.173766,0.117748,-0.017115,-1.048529,-0.089134,-0.083605,-1.137924,-0.047196,-0.029140,-0.073339,0.170144,0.349907,10.125404,-0.017811,0.115774,11.467606,0.798071,0.744511,11.215375,0.052925,-0.245989,10.259069,0.022704,0.000000,0.005046,0.005769,0.005769,0.005054,0.023152,0.023152,0.006790,34.638353,34.638353,34.638346,34.638353,34.638353,34.638346,0.023152,0.023152,0.006790,-0.001624782879201786,-0.008169641813971649,0.0
18.779,1,4.3984421315197375,-2.9488370779954565,0.2128501406055898,0.046483204074947146,0.10250798990731727,0.014625030960889608,3.687846,-3.231590,-6.054815,-0.102216,-0.051573,-10.109374,3.884599,-3.330126,-6.233038,3.675168,-3.420569,-5.034118,3.634110,-2.988066,-4.975430,3.484849,-3.139140,-6.232393,0.015326,0.002229,-0.110481,0.094158,-0.013199,-1.179242,-0.016593,-0.028876,-1.226506,0.046753,0.094892,-0.149424,0.248919,0.320527,10.218822,-0.372749,-0.158484,11.732410,0.329682,0.025535,11.765689,-0.035315,-0.231582,10.185881,0.022715,0.000000,0.005047,0.005771,0.005771,0.005055,0.023162,0.023162,0.006791,36.052581,36.052581,36.052575,36.052581,36.052581,36.052575,0.023162,0.023162,0.006791,-0.0016729847359245112,-0.007642304866592432,0.0
18.792,1,4.3990205564810445,-2.947473090800717,0.2129856409846576,0.04566332058513638,0.11222454174306454,0.006109073805111269,3.687987,-3.231803,-6.058835,-0.103593,-0.049758,-10.128411,3.862555,-3.317247,-6.262000,3.676225,-3.420304,-4.949224,3.635165,-2.987801,-4.890536,3.462238,-3.131704,-6.209501,-0.028025,0.015191,-0.152585,0.082911,-0.002244,-1.304536,-0.056716,-0.030822,-1.314437,-0.028709,0.008621,-0.089991,0.237056,0.326336,10.222036,-0.017408,-0.185445,12.051532,0.526395,-0.094475,11.987211,-0.019434,-0.240148,10.219310,0.022726,0.000000,0.005047,0.005773,0.005773,0.005057,0.023173,0.023173,0.006791,37.413354,37.413354,37.413347,37.413354,37.413354,37.413347,0.023173,0.023173,0.006791,-0.0016772601880260946,-0.00665338427442665,0.0
18.804,1,4.399598763931185,-2.9459846617352854,0.2130236161106798,0.04645535731209094,0.12216027651993501,-0.001728139980192292,3.687721,-3.231645,-6.062889,-0.113313,-0.043894,-10.142314,3.882324,-3.363064,-6.221270,3.676959,-3.419744,-4.865080,3.635897,-2.987242,-4.806394,3.494453,-3.151795,-6.257564,0.022873,-0.056064,-0.068616,0.102765,-0.041901,-1.352779,-0.026754,-0.073817,-1.482091,0.037896,-0.025010,-0.175799,0.270794,0.305866,10.204729,-0.482740,0.142835,12.201444,1.389452,1.318764,12.127701,-0.035436,-0.231485,10.269347,0.022736,0.000000,0.005048,0.005776,0.005776,0.005058,0.023183,0.023183,0.006792,38.726303,38.726303,38.726297,38.726303,38.726303,38.726297,0.023183,0.023183,0.006792,-0.0016259072447420142,-0.00902308527681546,0.0
18.817,0,4.400215179964243,-2.944390156161708,0.2130106698991202,0.05006733550310098,0.13012862540531267,-0.007889239734848952,3.691698,-3.234643,-6.028329,-0.115761,-0.048610,-10.096778,3.872226,-3.282234,-6.234032,3.788512,-3.379362,-6.271013,3.531585,-3.033476,-6.176638,3.456014,-3.149764,-6.172389,-0.018387,0.100638,-0.179830,0.106411,0.042927,-1.542467,-0.109454,-0.043690,-1.506778,-0.052597,0.005520,-0.061609,0.211056,0.337354,10.285744,0.672980,-0.098452,12.275134,0.183050,-0.471400,12.288108,0.038730,-0.256007,10.215559,0.022739,0.000000,0.005044,0.005758,0.005758,0.005046,0.023186,0.023186,0.006788,0.023282,0.023282,0.007102,0.023282,0.023282,0.007102,0.023186,0.023186,0.006788,-0.0015782072465352903,-0.009092989187633346,0.0
18.829,0,4.400834611743291,-2.942651639936574,0.21288264715119498,0.04978362977957722,0.14337393677167293,-0.013771922323272505,3.692382,-3.233934,-6.000561,-0.121755,-0.048155,-10.058021,3.886211,-3.333703,-6.178935,3.788555,-3.431461,-6.183959,3.586063,-3.043021,-6.181989,3.486064,-3.143798,-6.179064,0.014616,-0.063572,-0.089168,-0.002201,-0.063954,-0.050363,0.063121,-0.012889,-0.161249,0.034009,0.005759,-0.163733,0.266448,0.319923,10.195209,0.403565,0.180648,10.202060,-0.149198,-0.090905,10.203010,-0.011863,-0.235974,10.210063,0.022741,0.000000,0.005039,0.005741,0.005741,0.005035,0.023188,0.023188,0.006785,0.023191,0.023191,0.006795,0.023191,0.023191,0.006795,0.023188,0.023188,0.006785,-0.0014993565351167915,-0.00889320274613956,0.0
